roll black pink score height start
5454 1 4 5 0 2
5455 4 2 5 0 2
5456 1 2 0 0 2
5457 2 4 5 0 2
5458 3 4 10 0 2
5459 2 2 1 0 2
5460 4 4 20 0 2
5461 1 2 0 0 2
5462 2 2 1 0 2
5463 1 4 5 0 2
5464 4 3 10 0 2
5465 1 2 0 0 2
5466 2 3 5 0 2
5467 2 1 0 0 2
5468 5 2 10 0 2
5469 2 3 5 0 2
5470 1 1 1 0 2
5471 4 1 5 0 2
5472 4 1 5 0 2
5473 1 1 1 0 2
5474 1 2 0 0 2
5475 3 2 5 0 2
5476 1 2 0 0 2
5477 1 2 0 0 2
5478 2 2 1 0 2
5479 1 1 1 0 2
5480 2 1 0 0 2
5481 1 1 1 0 2
5482 4 2 5 0 2
5483 1 2 0 0 2
5484 4 3 10 0 2
5485 5 2 10 0 2
5486 1 2 0 0 2
5487 5 1 10 0 2
5488 1 1 1 0 2
5489 1 2 0 0 2
5490 2 1 0 0 2
5491 1 2 0 0 2
5492 1 2 0 0 2
5493 2 2 1 0 2
5494 2 1 0 0 2
5495 4 2 5 0 2
5496 1 2 0 0 2
5497 2 1 0 0 2
5498 3 4 10 0 2
5499 2 2 1 0 2
5500 4 1 5 0 2
5501 2 2 1 0 2
5502 1 2 0 0 2
5503 2 1 0 0 2
5504 1 5 10 0 2
5505 2 4 5 0 2
5506 2 1 0 0 2
5507 4 3 10 0 2
5508 2 4 5 0 2
5509 4 1 5 0 2
5510 4 1 5 0 2
5511 1 2 0 0 2
5512 1 2 0 0 2
5513 3 2 5 0 2
5514 2 4 5 0 2
5515 2 5 10 0 2
5516 1 1 1 0 2
5517 2 1 0 0 2
5518 2 1 0 0 2
5519 4 2 5 0 2
5520 1 2 0 0 2
5521 3 2 5 0 2
5522 2 1 0 0 2
5523 3 1 5 0 2
5524 4 1 5 0 2
5525 4 4 20 0 2
5526 4 6 20 0 2
5527 4 3 10 0 2
5528 1 1 1 0 2
5529 4 4 20 0 2
5530 2 4 5 0 2
5531 1 1 1 0 2
5532 2 4 5 0 2
5533 2 2 1 0 2
5534 2 2 1 0 2
5535 4 2 5 0 2
5536 4 4 20 0 2
5537 4 2 5 0 2
5538 1 1 1 0 2
5539 4 2 5 0 2
5540 4 1 5 0 2
5541 4 1 5 0 2
5542 2 4 5 0 2
5543 4 2 5 0 2
5544 2 4 5 0 2
5545 3 3 20 0 2
5546 4 2 5 0 2
5547 5 1 10 0 2
5548 2 4 5 0 2
5549 4 4 20 0 2
5550 2 1 0 0 2
5551 4 2 5 0 2
5552 4 1 5 0 2
5553 2 4 5 0 2
5554 1 2 0 0 2
5555 2 4 5 0 2
5556 1 5 10 0 2
5557 1 1 1 0 2
5558 1 4 5 0 2
5559 2 2 1 0 2
5560 4 1 5 0 2
5561 4 2 5 0 2
5562 2 1 0 0 2
5563 1 4 5 0 2
5564 2 2 1 0 2
5565 2 3 5 0 2
5566 1 4 5 0 2
5567 4 1 5 0 2
5568 4 1 5 0 2
5569 4 1 5 0 2
5570 1 2 0 0 2
5571 4 2 5 0 2
5572 4 2 5 0 2
5573 3 4 10 0 2
5574 2 2 1 0 2
5575 4 4 20 0 2
5576 3 2 5 0 2
5577 4 4 20 0 2
5578 4 4 20 0 2
5579 1 1 1 0 2
5580 2 4 5 0 2
5581 1 4 5 0 2
5582 4 2 5 0 2
5583 1 2 0 0 2
5584 4 2 5 0 2
5585 4 2 5 0 2
5586 1 2 0 0 2
5587 5 2 10 0 2
5588 2 1 0 0 2
5589 1 1 1 0 2
5590 2 2 1 0 2
5591 2 1 0 0 2
5592 1 4 5 0 2
5593 4 4 20 0 2
5594 1 4 5 0 2
5595 1 2 0 0 2
5596 4 4 20 0 2
5597 4 1 5 0 2
5598 1 5 10 0 2
5599 1 2 0 0 2
5600 4 3 10 0 2
5601 2 1 0 0 2
5602 2 2 1 0 2
5603 4 1 5 0 2
5604 2 1 0 0 2
5605 4 4 20 0 2
5606 1 1 1 0 2
5607 4 4 20 0 2
5608 3 2 5 0 2
5609 2 4 5 0 2
5610 2 1 0 0 2
5611 1 4 5 0 2
5612 1 3 5 0 2
5613 2 2 1 0 2
5614 2 1 0 0 2
5615 2 1 0 0 2
5616 2 4 5 0 2
5617 1 1 1 0 2
5618 4 2 5 0 2
5619 1 4 5 0 2
5620 3 2 5 0 2
5621 1 2 0 0 2
5622 7 7 -1 0 2
5623 5 3 15 0 2
5624 4 1 5 0 2
5625 4 4 20 0 2
5626 1 2 0 0 2
5627 2 4 5 0 2
5628 1 2 0 0 2
5629 4 4 20 0 2
5630 1 4 5 0 2
5631 2 2 1 0 2
5632 2 3 5 0 2
5633 4 1 5 0 2
5634 2 2 1 0 2
5635 3 4 10 0 2
5636 1 1 1 0 2
5637 1 2 0 0 2
5638 1 2 0 0 2
5639 2 2 1 0 2
5640 2 2 1 0 2
5641 2 4 5 0 2
5642 2 2 1 0 2
5643 2 4 5 0 2
5644 2 5 10 0 2
5645 2 3 5 0 2
5646 4 2 5 0 2
5647 2 2 1 0 2
5648 1 4 5 0 2
5649 2 1 0 0 2
5650 2 2 1 0 2
5651 2 4 5 0 2
5652 1 4 5 0 2
5653 1 1 1 0 2
5654 4 1 5 0 2
5655 4 1 5 0 2
5656 1 2 0 0 2
5657 3 3 20 0 2
5658 1 2 0 0 2
5659 1 1 1 0 2
5660 1 2 0 0 2
5661 2 3 5 0 2
5662 2 2 1 0 2
5663 2 1 0 0 2
5664 1 4 5 0 2
5665 2 4 5 0 2
5666 2 1 0 0 2
5667 4 1 5 0 2
5668 2 1 0 0 2
5669 2 4 5 0 2
5670 3 2 5 0 2
5671 3 4 10 0 2
5672 3 1 5 0 2
5673 2 5 10 0 2
5674 1 3 5 0 2
5675 2 1 0 0 2
5676 2 4 5 0 2
5677 3 1 5 0 2
5678 1 1 1 0 2
5679 1 1 1 0 2
5680 4 1 5 0 2
5681 4 3 10 0 2
5682 1 4 5 0 2
5683 1 1 1 0 2
5684 1 2 0 0 2
5685 2 1 0 0 2
5686 4 1 5 0 2
5687 4 2 5 0 2
5688 2 2 1 0 2
5689 4 2 5 0 2
5690 4 1 5 0 2
5691 1 2 0 0 2
5692 1 1 1 0 2
5693 2 3 5 0 2
5694 4 2 5 0 2
5695 2 2 1 0 2
5696 1 2 0 0 2
5697 2 4 5 0 2
5698 1 1 1 0 2
5699 2 4 5 0 2
5700 2 1 0 0 2
5701 4 4 20 0 2
5702 2 1 0 0 2
5703 3 2 5 0 2
5704 4 1 5 0 2
5705 2 1 0 0 2
5706 4 2 5 0 2
5707 2 1 0 0 2
5708 1 4 5 0 2
5709 2 2 1 0 2
5710 1 2 0 0 2
5711 2 4 5 0 2
5712 1 1 1 0 2
5713 1 1 1 0 2
5714 4 2 5 0 2
5715 3 4 10 0 2
5716 3 4 10 0 2
5717 4 3 10 0 2
5718 3 1 5 0 2
5719 1 1 1 0 2
5720 1 3 5 0 2
5721 4 4 20 0 2
5722 2 1 0 0 2
5723 5 2 10 0 2
5724 2 1 0 0 2
5725 2 5 10 0 2
5726 4 2 5 0 2
5727 2 2 1 0 2
5728 2 2 1 0 2
5729 2 2 1 0 2
5730 2 2 1 0 2
5731 4 2 5 0 2
5732 1 2 0 0 2
5733 1 3 5 0 2
5734 4 4 20 0 2
5735 1 2 0 0 2
5736 4 1 5 0 2
5737 2 2 1 0 2
5738 4 1 5 0 2
5739 2 1 0 0 2
5740 2 4 5 0 2
5741 1 1 1 0 2
5742 1 1 1 0 2
5743 4 2 5 0 2
5744 4 1 5 0 2
5745 2 2 1 0 2
5746 2 1 0 0 2
5747 2 4 5 0 2
5748 3 2 5 0 2
5749 2 1 0 0 2
5750 4 5 15 0 2
5751 4 2 5 0 2
5752 1 2 0 0 2
5753 1 4 5 0 2
5754 3 1 5 0 2
5755 2 1 0 0 2
5756 1 2 0 0 2
5757 4 2 5 0 2
5758 4 1 5 0 2
5759 2 2 1 0 2
5760 4 2 5 0 2
5761 2 5 10 0 2
5762 2 2 1 0 2
5763 3 2 5 0 2
5764 1 1 1 0 2
5765 4 4 20 0 2
5766 4 4 20 0 2
5767 2 4 5 0 2
5768 3 4 10 0 2
5769 4 2 5 0 2
5770 1 2 0 0 2
5771 2 1 0 0 2
5772 4 3 10 0 2
5773 2 2 1 0 2
5774 3 2 5 0 2
5775 3 4 10 0 2
5776 3 1 5 0 2
5777 2 1 0 0 2
5778 1 2 0 0 2
5779 3 2 5 0 2
5780 2 2 1 0 2
5781 4 3 10 0 2
5782 4 2 5 0 2
5783 1 2 0 0 2
5784 2 4 5 0 2
5785 2 4 5 0 2
5786 4 2 5 0 2
5787 1 3 5 0 2
5788 1 3 5 0 2
5789 2 4 5 0 2
5790 4 2 5 0 2
5791 4 1 5 0 2
5792 1 1 1 0 2
5793 2 1 0 0 2
5794 4 2 5 0 2
5795 1 4 5 0 2
5796 2 3 5 0 2
5797 4 4 20 0 2
5798 3 2 5 0 2
5799 3 1 5 0 2
5800 2 2 1 0 2
5801 3 1 5 0 2
5802 2 1 0 0 2
5803 4 2 5 0 2
5804 4 1 5 0 2
5805 2 1 0 0 2
5806 3 1 5 0 2
5807 4 3 10 0 2
5808 2 4 5 0 2
5809 2 5 10 0 2
5810 1 1 1 0 2
5811 4 2 5 0 2
5812 1 1 1 0 2
5813 4 2 5 0 2
5814 2 4 5 0 2
5815 1 3 5 0 2
5816 2 3 5 0 2
5817 2 3 5 0 2
5818 2 5 10 0 2
5819 1 4 5 0 2
5820 4 4 20 0 2
5821 3 1 5 0 2
5822 2 2 1 0 2
5823 3 2 5 0 2
5824 3 2 5 0 2
5825 4 4 20 0 2
5826 5 2 10 0 2
5827 2 1 0 0 2
5828 2 2 1 0 2
5829 4 4 20 0 2
5830 4 4 20 0 2
5831 2 2 1 0 2
5832 1 2 0 0 2
5833 1 1 1 0 2
5834 4 2 5 0 2
5835 2 2 1 0 2
5836 1 4 5 0 2
5837 4 2 5 0 2
5838 4 1 5 0 2
5839 2 2 1 0 2
5840 2 1 0 0 2
5841 2 2 1 0 2
5842 3 2 5 0 2
5843 2 2 1 0 2
5844 2 4 5 0 2
5845 4 3 10 0 2
5846 2 2 1 0 2
5847 2 4 5 0 2
5848 2 4 5 0 2
5849 1 6 15 0 2
5850 1 2 0 0 2
5851 2 2 1 0 2
5852 1 2 0 0 2
5853 1 1 1 0 2
5854 2 1 0 0 2
5855 2 1 0 0 2
5856 1 1 1 0 2
5857 2 1 0 0 2
5858 1 3 5 0 2
5859 2 1 0 0 2
5860 2 1 0 0 2
5861 4 2 5 0 2
5862 1 4 5 0 2
5863 2 2 1 0 2
5864 4 1 5 0 2
5865 2 4 5 0 2
5866 4 2 5 0 2
5867 2 2 1 0 2
5868 2 3 5 0 2
5869 1 2 0 0 2
5870 1 4 5 0 2
5871 2 1 0 0 2
5872 2 2 1 0 2
5873 2 5 10 0 2
5874 4 1 5 0 2
5875 2 2 1 0 2
5876 2 1 0 0 2
5877 1 2 0 0 2
5878 2 2 1 0 2
5879 2 1 0 0 2
5880 1 5 10 0 2
5881 1 1 1 0 2
5882 1 2 0 0 2
5883 3 2 5 0 2
5884 2 1 0 0 2
5885 4 2 5 0 2
5886 1 3 5 0 2
5887 2 2 1 0 2
5888 5 2 10 0 2
5889 2 2 1 0 2
5890 4 1 5 0 2
5891 2 1 0 0 2
5892 2 2 1 0 2
5893 2 2 1 0 2
5894 2 4 5 0 2
5895 1 1 1 0 2
5896 1 4 5 0 2
5897 1 2 0 0 2
5898 1 4 5 0 2
5899 2 1 0 0 2
5900 1 4 5 0 2
5901 4 3 10 0 2
5902 4 1 5 0 2
5903 3 2 5 0 2
5904 1 4 5 0 2
5905 2 2 1 0 2
5906 1 2 0 0 2
5907 1 2 0 0 2
5908 4 2 5 0 2
5909 1 2 0 0 2
5910 2 2 1 0 2
5911 1 5 10 0 2
5912 4 2 5 0 2
5913 1 1 1 0 2
5914 4 2 5 0 2
5915 4 1 5 0 2
5916 4 4 20 0 2
5917 2 1 0 0 2
5918 2 3 5 0 2
5919 4 2 5 0 2
5920 3 2 5 0 2
5921 2 6 15 0 2
5922 1 1 1 0 2
5923 2 2 1 0 2
5924 2 2 1 0 2
5925 1 5 10 0 2
5926 2 1 0 0 2
5927 2 4 5 0 2
5928 1 2 0 0 2
5929 2 4 5 0 2
5930 2 2 1 0 2
5931 2 2 1 0 2
5932 1 1 1 0 2
5933 4 1 5 0 2
5934 1 2 0 0 2
5935 1 2 0 0 2
5936 1 2 0 0 2
5937 2 2 1 0 2
5938 4 2 5 0 2
5939 2 1 0 0 2
5940 4 2 5 0 2
5941 1 4 5 0 2
5942 4 1 5 0 2
5943 4 1 5 0 2
5944 3 1 5 0 2
5945 1 4 5 0 2
5946 1 4 5 0 2
5947 2 2 1 0 2
5948 2 4 5 0 2
5949 2 2 1 0 2
5950 2 1 0 0 2
5951 1 2 0 0 2
5952 2 1 0 0 2
5953 4 4 20 0 2
5954 1 3 5 0 2
5955 1 1 1 0 2
5956 2 1 0 0 2
5957 4 1 5 0 2
5958 4 1 5 0 2
5959 4 4 20 0 2
5960 4 1 5 0 2
5961 2 2 1 0 2
5962 2 2 1 0 2
5963 4 2 5 0 2
5964 2 1 0 0 2
5965 4 3 10 0 2
5966 3 2 5 0 2
5967 4 4 20 0 2
5968 1 1 1 0 2
5969 2 1 0 0 2
5970 2 2 1 0 2
5971 1 4 5 0 2
5972 2 2 1 0 2
5973 2 2 1 0 2
5974 3 4 10 0 2
5975 2 2 1 0 2
5976 4 1 5 0 2
5977 3 2 5 0 2
5978 3 1 5 0 2
5979 4 2 5 0 2
5980 4 1 5 0 2
5981 3 3 20 0 2
5982 6 2 15 0 2
5983 2 3 5 0 2
5984 4 2 5 0 2
5985 1 2 0 0 2
5986 1 2 0 0 2
5987 1 1 1 0 2
5988 2 1 0 0 2
5989 2 2 1 0 2
5990 1 4 5 0 2
5991 1 4 5 0 2
5992 1 1 1 0 2
5993 4 1 5 0 2
5994 3 4 10 0 2
5995 2 5 10 0 2
5996 4 1 5 0 2
5997 2 2 1 0 2
5998 2 4 5 0 2
5999 2 3 5 0 2
6000 4 3 10 0 2
